[Strings]
nth  paddr      vaddr      len  size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000b8 0x000000b8 4    5            ascii   Rich
2    0x000001d0 0x000001d0 5    6            ascii   .text
3    0x000001f7 0x000001f7 7    8            ascii   `.rdata
4    0x0000021f 0x0000021f 6    7            ascii   @.data
5    0x00000248 0x00000248 6    7            ascii   .ndata
6    0x00000270 0x00000270 5    6            ascii   .rsrc
7    0x0000041a 0x0040101a 4    5    .text   ascii   \r\b$E
8    0x0000059f 0x0040119f 5    6    .text   ascii   ;5L$E
9    0x000005e1 0x004011e1 5    6    .text   ascii   ;5L$E
10   0x000005f5 0x004011f5 4    5    .text   ascii   U\bSV
11   0x00000617 0x00401217 6    7    .text   ascii   t\v9M\ft
12   0x000006a7 0x004012a7 8    9    .text   ascii    s495L$E
13   0x000006d5 0x004012d5 5    6    .text   ascii   ;5L$E
14   0x000006fa 0x004012fa 4    5    .text   ascii   =L$E
15   0x00000710 0x00401310 4    5    .text   ascii   5H$E
16   0x0000073a 0x0040133a 4    7    .text   utf8    #ȋKM blocks=Basic Latin,Latin Extended-B
17   0x00000791 0x00401391 5    7    .text   utf8    Ƌ\rP$E blocks=Latin Extended-B,Basic Latin
18   0x000007c2 0x004013c2 5    7    .text   utf8    +C|$\f
19   0x00000845 0x00401445 6    7    .text   ascii   u\bWj\aY
20   0x00000856 0x00401456 4    7    .text   utf8    E؋U܋ blocks=Basic Latin,Arabic,Syriac
21   0x00000872 0x00401472 6    8    .text   utf8    M؉\rTDA blocks=Basic Latin,Arabic
22   0x0000091f 0x0040151f 4    7    .text   utf8    UċM؉ blocks=Basic Latin,Latin Extended-A,Arabic
23   0x0000097d 0x0040157d 4    5    .text   ascii   t\aRQ
24   0x000009ce 0x004015ce 5    6    .text   ascii   tTj\V
25   0x000009de 0x004015de 5    7    .text   utf8    :ÈE\vu blocks=Basic Latin,Latin-1 Supplement
26   0x00000ac4 0x004016c4 5    6    .text   ascii   E\bPWh
27   0x00000b27 0x00401727 5    6    .text   ascii   M\bQVh
28   0x00000bdd 0x004017dd 6    7    .text   ascii   E\b9]\bu
29   0x00000c06 0x00401806 8    9    .text   ascii   uv9]\buSh
30   0x00000c55 0x00401855 5    6    .text   ascii   Ht\eVj
31   0x00000d77 0x00401977 6    9    .text   utf8    }ȉỦE\b blocks=Basic Latin,Latin Extended-B,Combining Diacritical Marks
32   0x00000d95 0x00401995 5    6    .text   ascii   E\b9]\b
33   0x00000dc4 0x004019c4 4    5    .text   ascii   9]\b}
34   0x00000eaa 0x00401aaa 4    6    .text   utf8    Uĉ}\b blocks=Basic Latin,Latin Extended-A
35   0x00000f67 0x00401b67 4    5    .text   ascii   =XDA
36   0x00000f6e 0x00401b6e 4    5    .text   ascii   tDH;
37   0x00001000 0x00401c00 4    5    .text   ascii   5XDA
38   0x00001028 0x00401c28 6    7    .text   ascii   E\bt\nj3
39   0x0000103a 0x00401c3a 4    5    .text   ascii   t\njD
40   0x00001179 0x00401d79 4    5    .text   ascii   PShr
41   0x000011b0 0x00401db0 5    6    .text   ascii   jHjZW
42   0x000011fa 0x00401dfa 4    5    .text   ascii   \r,DA
43   0x00001206 0x00401e06 4    5    .text   ascii   h4DA
44   0x0000120c 0x00401e0c 4    5    .text   ascii   \r-DA
45   0x00001245 0x00401e45 4    5    .text   ascii   PVu\v
46   0x0000130f 0x00401f0f 4    5    .text   ascii   |\tPW
47   0x0000133e 0x00401f3e 5    7    .text   utf8    ;ÉE\bt blocks=Basic Latin,Latin-1 Supplement
48   0x0000136e 0x00401f6e 4    5    .text   ascii   QPj\t
49   0x00001398 0x00401f98 4    6    .text   utf8    ;ÉE\b blocks=Basic Latin,Latin-1 Supplement
50   0x00001429 0x00402029 5    6    .text   ascii   E\bt\rV
51   0x0000143a 0x0040203a 4    5    .text   ascii   j\bSV
52   0x00001457 0x00402057 4    5    .text   ascii   t=9]
53   0x0000147d 0x0040207d 4    5    .text   ascii   hXDA
54   0x00001539 0x00402139 4    5    .text   ascii   u\aj!
55   0x00001543 0x00402143 4    5    .text   ascii   E\bPh
56   0x000015a3 0x004021a3 4    5    .text   ascii   E\bVP
57   0x000015df 0x004021df 4    6    .text   utf8    ű\bP blocks=Basic Latin,Combining Diacritical Marks
58   0x0000162d 0x0040222d 4    5    .text   ascii   Q\b9]
59   0x0000166e 0x0040226e 4    5    .text   ascii   u\rSj
60   0x0000171f 0x0040231f 4    5    .text   ascii   t\tj"
61   0x00001731 0x00402331 4    5    .text   ascii   PSWV
62   0x0000176b 0x0040236b 4    5    .text   ascii   E\nVP
63   0x00001802 0x00402402 4    6    .text   utf8    ;ÉE\b blocks=Basic Latin,Latin-1 Supplement
64   0x0000189c 0x0040249c 7    8    .text   ascii   M\bVQSPW
65   0x000018b6 0x004024b6 4    5    .text   ascii   9M\bt
66   0x0000190f 0x0040250f 8    9    .text   ascii   M\bt\fQVPW
67   0x00001923 0x00402523 7    8    .text   ascii   M\bSQVPW
68   0x00001a1c 0x0040261c 4    5    .text   ascii   t_9]
69   0x00001a24 0x00402624 5    6    .text   ascii   }\v\rt+
70   0x00001a2a 0x0040262a 5    6    .text   ascii   }\v\nt%
71   0x00001a34 0x00402634 10   12   .text   utf8    >F:ÈE\vt@;u blocks=Basic Latin,Latin-1 Supplement
72   0x00001a57 0x00402657 4    5    .text   ascii   8E\vt
73   0x00001c62 0x00402862 4    5    .text   ascii   5H$E
74   0x00001ce1 0x004028e1 4    5    .text   ascii   t#9]
75   0x00001d33 0x00402933 4    5    .text   ascii   \rp@D
76   0x00001d4a 0x0040294a 4    5    .text   ascii   t\vSS
77   0x00001eae 0x00402aae 4    5    .text   ascii   \rTDA
78   0x00001f13 0x00402b13 4    5    .text   ascii   E\b\r 
79   0x00001f3c 0x00402b3c 4    5    .text   ascii   #E\b]
80   0x000020be 0x00402cbe 4    5    .text   ascii   PjdQ
