Missing bin header main
Missing bin header dwarf
[Sections]

nth paddr          size vaddr          vsize perm name
――――――――――――――――――――――――――――――――――――――――――――――――――――――
0   0x00000400  0x28800 0x140001000  0x29000 -r-x .text
1   0x00028c00  0x12c00 0x14002a000  0x13000 -r-- .rdata
2   0x0003b800    0xe00 0x14003d000  0x11000 -rw- .data
3   0x0003c600   0x2200 0x14004e000   0x3000 -r-- .pdata
4   0x0003e800    0x200 0x140051000   0x1000 -r-- _RDATA
5   0x0003ea00   0xf600 0x140052000  0x10000 -r-- .rsrc
6   0x0004e000    0x800 0x140062000   0x1000 -r-- .reloc

[Segments]

nth paddr  size vaddr  vsize perm name
――――――――――――――――――――――――――――――――――――――

[Entrypoints]
vaddr=0x14000b310 paddr=0x0000a710 haddr=0x00000128 type=program

1 entrypoints
[Constructors]

0 entrypoints
[Imports]
nth vaddr       bind type lib          name
―――――――――――――――――――――――――――――――――――――――――――
1   0x14002a388 NONE FUNC USER32.dll   CreateWindowExW
2   0x14002a390 NONE FUNC USER32.dll   MessageBoxW
3   0x14002a398 NONE FUNC USER32.dll   MessageBoxA
4   0x14002a3a0 NONE FUNC USER32.dll   SystemParametersInfoW
5   0x14002a3a8 NONE FUNC USER32.dll   DestroyIcon
6   0x14002a3b0 NONE FUNC USER32.dll   SetWindowLongPtrW
7   0x14002a3b8 NONE FUNC USER32.dll   GetWindowLongPtrW
8   0x14002a3c0 NONE FUNC USER32.dll   GetClientRect
9   0x14002a3c8 NONE FUNC USER32.dll   InvalidateRect
10  0x14002a3d0 NONE FUNC USER32.dll   ReleaseDC
11  0x14002a3d8 NONE FUNC USER32.dll   GetDC
12  0x14002a3e0 NONE FUNC USER32.dll   DrawTextW
13  0x14002a3e8 NONE FUNC USER32.dll   GetDialogBaseUnits
14  0x14002a3f0 NONE FUNC USER32.dll   EndDialog
15  0x14002a3f8 NONE FUNC USER32.dll   DialogBoxIndirectParamW
16  0x14002a400 NONE FUNC USER32.dll   MoveWindow
17  0x14002a408 NONE FUNC USER32.dll   SendMessageW
380 0x14002a028 NONE FUNC COMCTL32.dll Ordinal_380
1   0x14002a058 NONE FUNC KERNEL32.dll GetStringTypeW
2   0x14002a060 NONE FUNC KERNEL32.dll GetFileAttributesExW
3   0x14002a068 NONE FUNC KERNEL32.dll HeapReAlloc
4   0x14002a070 NONE FUNC KERNEL32.dll FlushFileBuffers
5   0x14002a078 NONE FUNC KERNEL32.dll GetCurrentDirectoryW
6   0x14002a080 NONE FUNC KERNEL32.dll IsValidCodePage
7   0x14002a088 NONE FUNC KERNEL32.dll GetACP
8   0x14002a090 NONE FUNC KERNEL32.dll GetModuleHandleW
9   0x14002a098 NONE FUNC KERNEL32.dll MulDiv
10  0x14002a0a0 NONE FUNC KERNEL32.dll GetLastError
11  0x14002a0a8 NONE FUNC KERNEL32.dll SetDllDirectoryW
12  0x14002a0b0 NONE FUNC KERNEL32.dll GetModuleFileNameW
13  0x14002a0b8 NONE FUNC KERNEL32.dll GetProcAddress
14  0x14002a0c0 NONE FUNC KERNEL32.dll GetCommandLineW
15  0x14002a0c8 NONE FUNC KERNEL32.dll GetEnvironmentVariableW
16  0x14002a0d0 NONE FUNC KERNEL32.dll GetOEMCP
17  0x14002a0d8 NONE FUNC KERNEL32.dll ExpandEnvironmentStringsW
18  0x14002a0e0 NONE FUNC KERNEL32.dll CreateDirectoryW
19  0x14002a0e8 NONE FUNC KERNEL32.dll GetTempPathW
20  0x14002a0f0 NONE FUNC KERNEL32.dll WaitForSingleObject
21  0x14002a0f8 NONE FUNC KERNEL32.dll Sleep
22  0x14002a100 NONE FUNC KERNEL32.dll GetExitCodeProcess
23  0x14002a108 NONE FUNC KERNEL32.dll CreateProcessW
24  0x14002a110 NONE FUNC KERNEL32.dll GetStartupInfoW
25  0x14002a118 NONE FUNC KERNEL32.dll FreeLibrary
26  0x14002a120 NONE FUNC KERNEL32.dll LoadLibraryExW
