Metadata Signature: 0x6bcc 0x10001424a5342 12
.NET Version: v2.0.50727
Number of Metadata Streams: 5
DirectoryAddress: 6c Size: 2068
Stream name: #~ 4
DirectoryAddress: 20d4 Size: 2098
Stream name: #Strings 12
DirectoryAddress: 416c Size: 11380
Stream name: #US 4
DirectoryAddress: 154ec Size: 10
Stream name: #GUID 8
DirectoryAddress: 154fc Size: 84c
Stream name: #Blob 8
[Strings]
nth  paddr      vaddr      len  size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000178 0x00000178 5    6            ascii   .text
2    0x0000019f 0x0000019f 6    7            ascii   `.rsrc
3    0x000001c7 0x000001c7 7    8            ascii   @.reloc
4    0x00000314 0x00402114 4    5    .text   ascii   \v\a,4
5    0x0000036c 0x0040216c 4    5    .text   ascii   \f\b:w
6    0x00000489 0x00402289 5    6    .text   ascii   \n\f\b,)
7    0x00000c15 0x00402a15 4    5    .text   ascii   PAs9
8    0x0000139a 0x0040319a 4    5    .text   ascii   PAs9
9    0x00001af9 0x004038f9 4    5    .text   ascii   PAs9
10   0x00001c4d 0x00403a4d 5    7    .text   utf8    \f\b Чu blocks=Basic Latin,Cyrillic
11   0x00001c54 0x00403a54 4    5    .text   ascii   5L\b 
12   0x00001c59 0x00403a59 4    5    .text   ascii   w)F5
13   0x00001c6e 0x00403a6e 4    5    .text   ascii   w)F;
14   0x00001c7b 0x00403a7b 7    8    .text   ascii   \b \nd?^;
15   0x00001c92 0x00403a92 4    6    .text   utf8    \b Чu blocks=Basic Latin,Cyrillic
16   0x00001cbd 0x00403abd 4    5    .text   ascii   .z8%
17   0x00001cc4 0x00403ac4 5    6    .text   ascii   \b R,\f
18   0x00001d31 0x00403b31 4    5    .text   ascii   \n-}8
19   0x00001d43 0x00403b43 4    5    .text   ascii   \n-s8
20   0x00001d55 0x00403b55 4    5    .text   ascii   \n-i8
21   0x00001d67 0x00403b67 5    6    .text   ascii   \n-_+}
22   0x00001d76 0x00403b76 5    6    .text   ascii   \n-X+n
23   0x00001d85 0x00403b85 5    6    .text   ascii   \n-Q+_
24   0x00001d94 0x00403b94 6    7    .text   ascii   \n-J+Pr
25   0x00001d9d 0x00403b9d 5    6    .text   ascii   p\r+Pr
26   0x00001da5 0x00403ba5 5    6    .text   ascii   p\r+Hr
27   0x00001dad 0x00403bad 5    6    .text   ascii   p\r+@r
28   0x00001db5 0x00403bb5 5    6    .text   ascii   p\r+8r
29   0x00001dbd 0x00403bbd 5    6    .text   ascii   p\r+0r
30   0x00001dc5 0x00403bc5 5    6    .text   ascii   p\r+(r
31   0x00001dcd 0x00403bcd 5    6    .text   ascii   p\r+ r
32   0x00001de5 0x00403be5 6    7    .text   ascii   p\r+\br!
33   0x00001e3f 0x00403c3f 5    6    .text   ascii   \n%\v}$
34   0x00001ed5 0x00403cd5 5    6    .text   ascii   \n%\f}$
35   0x00001f51 0x00403d51 4    5    .text   ascii   \v\a,*
36   0x00001f88 0x00403d88 4    5    .text   ascii   \f\b, 
37   0x00002003 0x00403e03 4    5    .text   ascii   \n\v\ar
38   0x00002032 0x00403e32 6    7    .text   ascii   \f\b,\a\ao
39   0x000020dc 0x00403edc 4    5    .text   ascii   \n&*>
40   0x000021d3 0x00403fd3 5    6    .text   ascii   \n%\vo,
41   0x00003aee 0x004058ee 4    5    .text   ascii   X\r\t\b
42   0x00003b16 0x00405916 4    5    .text   ascii   \n\nr#
43   0x00003b6e 0x0040596e 5    6    .text   ascii   \r\t\f\b,
44   0x00003b90 0x00405990 4    5    .text   ascii   \v\a(S
45   0x00003c08 0x00405a08 5    6    .text   ascii   \n\f\b\r+
46   0x00003d40 0x00405b40 4    5    .text   ascii   \v\a,\r
47   0x00003dbf 0x00405bbf 4    5    .text   ascii   \v\a,\a
48   0x00003f5f 0x00405d5f 4    5    .text   ascii   *Vsf
49   0x00004482 0x00406282 4    5    .text   ascii   X\f\b\a
50   0x000044e9 0x004062e9 4    5    .text   ascii   \b\t(N
51   0x000045c4 0x004063c4 4    5    .text   ascii   \r+0\a
52   0x000046b3 0x004064b3 5    6    .text   ascii   \f+.\a\b
53   0x000046e2 0x004064e2 4    5    .text   ascii   X\f\b\a
54   0x000047f7 0x004065f7 4    5    .text   ascii   \b\t(N
55   0x000049a1 0x004067a1 4    5    .text   ascii   +8(p
56   0x00004f69 0x00406d69 6    7    .text   ascii   \r\t\f\bE\a
57   0x00006798 0x00408598 4    5    .text   ascii   \r\t,\b
58   0x000068f8 0x004086f8 5    6    .text   ascii   %J\bXT
59   0x000069fc 0x004087fc 4    5    .text   ascii   *Frs
60   0x00006b19 0x00408919 4    6    .text   utf8    ,) ŝ blocks=Basic Latin,Latin Extended-A
61   0x00006bc9 0x004089c9 7    8    .text   ascii   \n&*BSJB
62   0x00006bdc 0x004089dc 10   11   .text   ascii   v2.0.50727
63   0x00006c00 0x00408a00 8    9    .text   ascii   #Strings
64   0x00006c20 0x00408a20 5    6    .text   ascii   #GUID
65   0x00006c30 0x00408a30 5    6    .text   ascii   #Blob
66   0x00006e65 0x00408c65 4    5    .text   ascii   \n3\v\n
67   0x00006eb3 0x00408cb3 4    5    .text   ascii   \v3\v\n
68   0x00006f2a 0x00408d2a 4    5    .text   ascii   Z\e\e\v
69   0x00006f30 0x00408d30 5    6    .text   ascii   k\e\e\v\n
70   0x00007c95 0x00409a95 4    5    .text   ascii   \b&\aH
71   0x00008878 0x0040a678 5    6    .text   ascii   ~\a \rs
72   0x0000888a 0x0040a68a 5    6    .text   ascii   ~\a@\rs
73   0x00008ca1 0x0040aaa1 20   21   .text   ascii   <>c__DisplayClass6_0
74   0x00008cb6 0x0040aab6 20   21   .text   ascii   <>c__DisplayClass7_0
75   0x00008ccb 0x0040aacb 20   21   .text   ascii   <>c__DisplayClass8_0
76   0x00008ce0 0x0040aae0 20   21   .text   ascii   <>c__DisplayClass9_0
77   0x00008cf5 0x0040aaf5 17   18   .text   ascii   <ShowMessage>b__0
