Error parsing resource directory
[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
370  0x0000b05e 0x0040bc5e 4   5    .text   ascii   QSVW
371  0x0000b066 0x0040bc66 6   7    .text   ascii   9_Hu1h
372  0x0000b0d5 0x0040bcd5 6   8    .text   utf8    A\b3ɋGH blocks=Basic Latin,Latin Extended-B
373  0x0000b1b6 0x0040bdb6 4   6    .text   utf8    _^[ø blocks=Basic Latin,Latin-1 Supplement
374  0x0000b1d5 0x0040bdd5 4   5    .text   ascii   E\fSV
375  0x0000b28b 0x0040be8b 5   7    .text   utf8    /u\aƅf blocks=Basic Latin,Latin Extended-B
376  0x0000b2b1 0x0040beb1 5   8    .text   utf8    t\f3ɋى blocks=Basic Latin,Latin Extended-B,Arabic
377  0x0000b3ef 0x0040bfef 4   5    .text   ascii   Fhj\b
378  0x0000b5b5 0x0040c1b5 4   5    .text   ascii   \axV4
379  0x0000b60a 0x0040c20a 4   7    .text   utf8    \f|p blocks=Basic Latin,Private Use Area
380  0x0000b65a 0x0040c25a 4   5    .text   ascii   9;t\t
381  0x0000b674 0x0040c274 6   7    .text   ascii   u&j\bX;
382  0x0000b6f4 0x0040c2f4 6   7    .text   ascii   ty9;t\t
383  0x0000b82c 0x0040c42c 4   5    .text   ascii   \fSVW
384  0x0000b85b 0x0040c45b 4   6    .text   utf8    EًN$ blocks=Basic Latin,Arabic
385  0x0000b941 0x0040c541 6   7    .text   ascii   t*8\at&
386  0x0000b974 0x0040c574 14  15   .text   ascii   ul9F\fug9F ub9F
387  0x0000b983 0x0040c583 4   5    .text   ascii   u]9F
388  0x0000b98e 0x0040c58e 4   5    .text   ascii   uRPh
389  0x0000b998 0x0040c598 5   6    .text   ascii   _WPPh
390  0x0000bac9 0x0040c6c9 4   5    .text   ascii   YY_^
391  0x0000bde4 0x0040c9e4 4   5    .text   ascii   hPKB
392  0x0000bdf8 0x0040c9f8 4   5    .text   ascii   u\aj\a
393  0x0000be10 0x0040ca10 5   7    .text   utf8    Eܡ\fuB blocks=Basic Latin,Syriac
394  0x0000be23 0x0040ca23 4   5    .text   ascii   \r\fuB
395  0x0000bf26 0x0040cb26 4   6    .text   utf8    YYËe blocks=Basic Latin,Latin-1 Supplement
396  0x0000c02f 0x0040cc2f 6   7    .text   ascii   Yt\nj\fV
397  0x0000c051 0x0040cc51 4   5    .text   ascii   hlKB
398  0x0000c0ad 0x0040ccad 7   8    .text   ascii   M\f;J\fr\n
399  0x0000c16e 0x0040cd6e 5   6    .text   ascii   Wh uB
400  0x0000c193 0x0040cd93 5   7    .text   utf8    j Y+ȃ blocks=Basic Latin,Latin Extended-B
401  0x0000c270 0x0040ce70 4   6    .text   utf8    u\t39
402  0x0000c281 0x0040ce81 4   5    .text   ascii   =,uB
403  0x0000c2db 0x0040cedb 4   5    .text   ascii   #E\b]
404  0x0000c39e 0x0040cf9e 4   5    .text   ascii   h0uB
405  0x0000c3cb 0x0040cfcb 4   6    .text   utf8    ø8uB blocks=Latin-1 Supplement,Basic Latin
406  0x0000c432 0x0040d032 4   5    .text   ascii   5@uB
407  0x0000c574 0x0040d174 4   6    .text   utf8    A8PE
408  0x0000c586 0x0040d186 4   6    .text   utf8    uۃxt blocks=Basic Latin,Arabic
409  0x0000c5ae 0x0040d1ae 4   5    .text   ascii   8csm
410  0x0000c5c3 0x0040d1c3 4   5    .text   ascii   t\e=!
411  0x0000c5e5 0x0040d1e5 5   7    .text   utf8    ̃%@uB blocks=Combining Diacritical Marks,Basic Latin
412  0x0000c6a0 0x0040d2a0 5   6    .text   ascii   Y__^[
413  0x0000c6bb 0x0040d2bb 5   6    .text   ascii   t\nj\fV
414  0x0000c6d2 0x0040d2d2 4   5    .text   ascii   %DuB
415  0x0000c72a 0x0040d32a 4   5    .text   ascii   ineI
416  0x0000c731 0x0040d331 8   10   .text   utf8    5ntel\vȋE blocks=Basic Latin,Latin Extended-B
417  0x0000c73b 0x0040d33b 6   7    .text   ascii   5Genu\v
418  0x0000c75e 0x0040d35e 4   5    .text   ascii   W\ftC
419  0x0000c76f 0x0040d36f 4   5    .text   ascii   t#=`
420  0x0000c78b 0x0040d38b 4   5    .text   ascii   t\a=p
421  0x0000c795 0x0040d395 4   5    .text   ascii   =HuB
422  0x0000c79e 0x0040d39e 4   5    .text   ascii   =HuB
423  0x0000c7a6 0x0040d3a6 4   5    .text   ascii   =HuB
424  0x0000c7be 0x0040d3be 6   7    .text   ascii   |2j\aX3
425  0x0000c7ed 0x0040d3ed 4   5    .text   ascii   =HuB
426  0x0000c87f 0x0040d47f 5   7    .text   utf8    ̃=DuB blocks=Combining Diacritical Marks,Basic Latin
427  0x0000c8e8 0x0040d4e8 6   8    .text   utf8    3\nD$\bS
428  0x0000c91d 0x0040d51d 4   6    .text   utf8    V\v؋\n blocks=Basic Latin,Arabic
429  0x0000c95c 0x0040d55c 4   5    .text   ascii   ^_[3
430  0x0000c999 0x0040d599 5   7    .text   utf8    ^_[ÍB blocks=Basic Latin,Latin-1 Supplement
431  0x0000c9a0 0x0040d5a0 5   7    .text   utf8    ^_[ÍB blocks=Basic Latin,Latin-1 Supplement
432  0x0000c9b5 0x0040d5b5 4   5    .text   ascii   =DuB
433  0x0000c9c2 0x0040d5c2 4   5    .text   ascii   }\bww
434  0x0000cabc 0x0040d6bc 4   8    .text   utf8    뽋}\b3 blocks=Hangul Syllables,Basic Latin
435  0x0000cafb 0x0040d6fb 4   5    .text   ascii   8csm
436  0x0000cbb4 0x0040d7b4 6   7    .text   ascii   j8hHLB
437  0x0000cbd1 0x0040d7d1 4   6    .text   utf8    Eԋ}\b blocks=Basic Latin,Cyrillic Supplement
438  0x0000cc77 0x0040d877 6   7    .text   ascii   9J\fv:k
439  0x0000cc87 0x0040d887 4   5    .text   ascii   ]\f~"
440  0x0000cc8e 0x0040d88e 4   5    .text   ascii   ;D;\b
441  0x0000ccb1 0x0040d8b1 4   5    .text   ascii   ;J\fr
442  0x0000cd15 0x0040d915 4   5    .text   ascii   ?csm
443  0x0000ce19 0x0040da19 4   5    .text   ascii   t\aWP
444  0x0000ce2e 0x0040da2e 4   5    .text   ascii   8csm
445  0x0000ce77 0x0040da77 4   5    .text   ascii   ]\fVW
446  0x0000ceb1 0x0040dab1 4   5    .text   ascii   >csm
447  0x0000cf1e 0x0040db1e 4   5    .text   ascii   >csm
448  0x0000cfa3 0x0040dba3 4   5    .text   ascii   >csm
449  0x0000d051 0x0040dc51 5   8    .text   utf8    Ű}Љ} blocks=Basic Latin,Combining Diacritical Marks,Cyrillic
450  0x0000d164 0x0040dd64 4   5    .text   ascii   u PW
451  0x0000d17f 0x0040dd7f 5   6    .text   ascii   u\a_^[
452  0x0000d19f 0x0040dd9f 4   5    .text   ascii   h$MB
453  0x0000d201 0x0040de01 5   6    .text   ascii   9p\bt1
454  0x0000d207 0x0040de07 4   5    .text   ascii   ?MOC
455  0x0000d20f 0x0040de0f 4   5    .text   ascii   ?RCC
456  0x0000d26b 0x0040de6b 4   5    .text   ascii   |c;F
457  0x0000d2a2 0x0040dea2 4   5    .text   ascii   @u(j
458  0x0000d2ae 0x0040deae 4   5    .text   ascii   u Qj
459  0x0000d38f 0x0040df8f 4   5    .text   ascii   97~%
460  0x0000d3ba 0x0040dfba 5   7    .text   utf8    _^[]ð blocks=Basic Latin,Latin-1 Supplement
461  0x0000d3ef 0x0040dfef 6   7    .text   ascii   j\bhpLB
462  0x0000d483 0x0040e083 4   5    .text   ascii   h\bMB
463  0x0000d50b 0x0040e10b 4   5    .text   ascii   G\bPQ
464  0x0000d55f 0x0040e15f 4   5    .text   ascii   G\bPQ
465  0x0000d568 0x0040e168 4   5    .text   ascii   YYPV
466  0x0000d5bc 0x0040e1bc 4   5    .text   ascii   8RCC
467  0x0000d5c4 0x0040e1c4 4   5    .text   ascii   8MOC
468  0x0000d5cc 0x0040e1cc 4   5    .text   ascii   8csm
469  0x0000d5fa 0x0040e1fa 4   5    .text   ascii   h LB
470  0x0000d6e6 0x0040e2e6 5   6    .text   ascii   9p u"
471  0x0000d6ec 0x0040e2ec 4   5    .text   ascii   :csm
472  0x0000d710 0x0040e310 5   6    .text   ascii   ft%9q
473  0x0000d737 0x0040e337 5   6    .text   ascii   |9q\fu
474  0x0000d758 0x0040e358 4   5    .text   ascii   :csm
475  0x0000d763 0x0040e363 4   5    .text   ascii   r39z
476  0x0000d7b6 0x0040e3b6 5   6    .text   ascii   @_^[]
477  0x0000d7c0 0x0040e3c0 5   6    .text   ascii   U\bSVW
478  0x0000d844 0x0040e444 5   6    .text   ascii   @_^[]
479  0x0000d853 0x0040e453 4   5    .text   ascii   }\fVW
480  0x0000d8b0 0x0040e4b0 4   5    .text   ascii   = `B
481  0x0000d8b6 0x0040e4b6 4   5    .text   ascii   vZWh
482  0x0000d94c 0x0040e54c 4   5    .text   ascii   = `B
483  0x0000d952 0x0040e552 4   5    .text   ascii   vZWh
484  0x0000d99f 0x0040e59f 4   5    .text   ascii   hMFB
485  0x0000d9be 0x0040e5be 7   8    .text   ascii   PPPh `B
486  0x0000d9cf 0x0040e5cf 4   5    .text   ascii   h `B
487  0x0000da07 0x0040e607 6   7    .text   ascii   3\f8_^]
488  0x0000da28 0x0040e628 4   5    .text   ascii   ]\fVW
489  0x0000daa8 0x0040e6a8 4   5    .text   ascii   xj~W
490  0x0000dab0 0x0040e6b0 4   5    .text   ascii   8csm
491  0x0000dabe 0x0040e6be 4   5    .text   ascii   t+h@
492  0x0000daf7 0x0040e6f7 7   8    .text   ascii   E\f9x\ft_
493  0x0000dc04 0x0040e804 7   8    .text   ascii   ]\bVWj\bY
494  0x0000dc43 0x0040e843 4   5    .text   ascii   \a\bt\a
495  0x0000dcff 0x0040e8ff 4   6    .text   utf8    ̋L$\f blocks=Combining Diacritical Marks,Basic Latin
496  0x0000dd34 0x0040e934 4   5    .text   ascii   %HuB
497  0x0000dec6 0x0040eac6 4   5    .text   ascii   %HuB
498  0x0000ded1 0x0040ead1 6   8    .text   utf8    D$\f^_Ë blocks=Basic Latin,Latin-1 Supplement
499  0x0000def2 0x0040eaf2 4   5    .text   ascii   %HuB
500  0x0000df66 0x0040eb66 4   5    .text   ascii   oF f
501  0x0000dfc2 0x0040ebc2 4   5    .text   ascii   oF f
502  0x0000e01a 0x0040ec1a 4   5    .text   ascii   oF f
503  0x0000e0f5 0x0040ecf5 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
504  0x0000e101 0x0040ed01 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
505  0x0000e113 0x0040ed13 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
506  0x0000e12d 0x0040ed2d 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
507  0x0000e1a1 0x0040eda1 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
508  0x0000e1af 0x0040edaf 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
509  0x0000e1c5 0x0040edc5 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
510  0x0000e1df 0x0040eddf 5   6    .text   ascii   D$\f^_
511  0x0000e2c5 0x0040eec5 5   6    .text   ascii   D$\f^_
512  0x0000e2fb 0x0040eefb 4   5    .text   ascii   oV f
513  0x0000e300 0x0040ef00 4   5    .text   ascii   o^0f
514  0x0000e318 0x0040ef18 4   5    .text   ascii   of@f
515  0x0000e31d 0x0040ef1d 4   5    .text   ascii   onPf
516  0x0000e322 0x0040ef22 4   5    .text   ascii   ov`f
517  0x0000e327 0x0040ef27 4   5    .text   ascii   o~pf
518  0x0000e3a0 0x0040efa0 5   6    .text   ascii   \aFGIu
519  0x0000e3b1 0x0040efb1 6   8    .text   utf8    D$\f^_Í blocks=Basic Latin,Latin-1 Supplement
520  0x0000e3d7 0x0040efd7 4   5    .text   ascii   FGIu
521  0x0000e3fe 0x0040effe 4   5    .text   ascii   =PuB
522  0x0000e41d 0x0040f01d 5   7    .text   utf8    Ã=``B blocks=Latin-1 Supplement,Basic Latin
523  0x0000e433 0x0040f033 4   5    .text   ascii   5``B
524  0x0000e450 0x0040f050 4   5    .text   ascii   Bj(j
525  0x0000e464 0x0040f064 4   5    .text   ascii   5``B
526  0x0000e4ae 0x0040f0ae 4   5    .text   ascii   hPuB
527  0x0000e4c8 0x0040f0c8 4   6    .text   utf8    á``B blocks=Latin-1 Supplement,Basic Latin
528  0x0000e4da 0x0040f0da 4   5    .text   ascii   \r``B
529  0x0000e54e 0x0040f14e 4   6    .text   utf8    3KM\b
530  0x0000e5d1 0x0040f1d1 5   8    .text   utf8    3IEЋE blocks=Basic Latin,Cyrillic
531  0x0000e5da 0x0040f1da 4   6    .text   utf8    EԋE\f blocks=Basic Latin,Cyrillic Supplement
532  0x0000e5e6 0x0040f1e6 4   6    .text   utf8    E܋E  blocks=Basic Latin,Syriac
533  0x0000e6ad 0x0040f2ad 4   5    .text   ascii   }\b}\n
534  0x0000e6d6 0x0040f2d6 4   5    .text   ascii   ;W\fw
535  0x0000e726 0x0040f326 6   7    .text   ascii   QQSVWd
536  0x0000e7d7 0x0040f3d7 6   7    .text   ascii   u\b;p$u
537  0x0000e7e7 0x0040f3e7 4   5    .text   ascii   H$^]
538  0x0000e825 0x0040f425 6   7    .text   ascii   M\b9\bt\f
539  0x0000e845 0x0040f445 5   6    .text   ascii   H\b3M\f
540  0x0000e8a9 0x0040f4a9 5   11   .text   utf16le jjjjj
541  0x0000e8df 0x0040f4df 4   5    .text   ascii   \bSVW
542  0x0000e91b 0x0040f51b 7   9    .text   utf8    j Y+ȋE\b blocks=Basic Latin,Latin Extended-B
543  0x0000e9c8 0x0040f5c8 4   5    .text   ascii   _^[]
544  0x0000e9d6 0x0040f5d6 4   6    .text   utf8    W3\r<
545  0x0000ea19 0x0040f619 6   7    .text   ascii   Wu\rVVS
546  0x0000ea49 0x0040f649 4   5    .text   ascii   ^_[]
547  0x0000ea88 0x0040f688 5   6    .text   ascii   j2X^]
548  0x0000eacb 0x0040f6cb 5   6    .text   ascii   j2X^]
549  0x0000eb05 0x0040f705 5   6    .text   ascii   j2X^]
550  0x0000eb4e 0x0040f74e 5   6    .text   ascii   j2X^]
551  0x0000ecef 0x0040f8ef 7   8    .text   ascii   URPQQhp
552  0x0000ed05 0x0040f905 6   8    .text   utf8    3ĉD$\bd blocks=Basic Latin,Latin Extended-A
553  0x0000ed1a 0x0040f91a 4   5    .text   ascii   L$,3
554  0x0000ed6c 0x0040f96c 6   8    .text   utf8    _^[ËL$ blocks=Basic Latin,Latin-1 Supplement
555  0x0000edde 0x0040f9de 4   5    .text   ascii   UVWS
556  0x0000edf0 0x0040f9f0 5   7    .text   utf8    [_^]Ë blocks=Basic Latin,Latin-1 Supplement
557  0x0000ee11 0x0040fa11 4   5    .text   ascii   SVWj
558  0x0000ee22 0x0040fa22 4   5    .text   ascii   _^[]
559  0x0000ee29 0x0040fa29 5   6    .text   ascii   l$\bRQ
560  0x0000eeb1 0x0040fab1 4   5    .text   ascii   j Y+
561  0x0000eed3 0x0040fad3 5   6    .text   ascii   SVWUj
562  0x0000eee8 0x0040fae8 4   5    .text   ascii   ]_^[
563  0x0000eeee 0x0040faee 4   6    .text   utf8    ]ËL$ blocks=Basic Latin,Latin-1 Supplement
564  0x0000ef74 0x0040fb74 6   7    .text   ascii   ;t$,v-
565  0x0000efcf 0x0040fbcf 6   7    .text   ascii   R\f9Q\bu
566  0x0000eff7 0x0040fbf7 10  11   .text   ascii   k\fUQPXY]Y[
567  0x0000f104 0x0040fd04 4   6    .text   utf8    ]Ã}\f blocks=Basic Latin,Latin-1 Supplement
568  0x0000f125 0x0040fd25 6   8    .text   utf8    \f]á\bvB blocks=Basic Latin,Latin-1 Supplement
569  0x0000f141 0x0040fd41 4   6    .text   utf8    ƣ\bvB blocks=Latin Extended-B,Basic Latin
570  0x0000f15f 0x0040fd5f 4   5    .text   ascii   =\fvB
571  0x0000f16b 0x0040fd6b 4   5    .text   ascii   5\bvB
572  0x0000f185 0x0040fd85 4   5    .text   ascii   =\fvB
573  0x0000f1f5 0x0040fdf5 4   5    .text   ascii   kE\b8
574  0x0000f238 0x0040fe38 4   5    .text   ascii   5\fvB
575  0x0000f243 0x0040fe43 4   5    .text   ascii   %\fvB
576  0x0000f2ec 0x0040feec 4   5    .text   ascii   h`MB
577  0x0000f4af 0x004100af 4   5    .text   ascii   u\fQP
578  0x0000f4d0 0x004100d0 4   6    .text   utf8    E\b3Ƀ blocks=Basic Latin,Latin Extended-B
579  0x0000f6a1 0x004102a1 7   8    .text   ascii   <ct\b<st
580  0x0000f70e 0x0041030e 4   6    .text   utf8    t03ҋ blocks=Basic Latin,Cyrillic
581  0x0000f73f 0x0041033f 4   6    .text   utf8    ŋF4+ blocks=Latin Extended-A,Basic Latin
582  0x0000f746 0x00410346 4   5    .text   ascii   ~8@_
583  0x0000f74b 0x0041034b 5   6    .text   ascii   F4^[]
584  0x0000f758 0x00410358 4   5    .text   ascii   QQSV
585  0x0000f7c2 0x004103c2 6   9    .text   utf8    N4빋F4+ blocks=Basic Latin,Hangul Syllables
586  0x0000f7cc 0x004103cc 4   5    .text   ascii   ~8@_
587  0x0000f7d1 0x004103d1 4   5    .text   ascii   F4^[
588  0x0000f803 0x00410403 4   6    .text   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
589  0x0000f82f 0x0041042f 4   6    .text   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
590  0x0000f838 0x00410438 4   6    .text   utf8    Q3\tM
591  0x0000fa96 0x00410696 10  11   .text   ascii   \t<et\v<Et\aA
592  0x0000fade 0x004106de 4   6    .text   utf8    3ɋE\f blocks=Basic Latin,Latin Extended-B
593  0x0000fb90 0x00410790 4   5    .text   ascii   Wj\nQ
594  0x0000fcd5 0x004108d5 4   6    .text   utf8    [^ÍI blocks=Basic Latin,Latin-1 Supplement
595  0x0000ff10 0x00410b10 4   5    .text   ascii   <Pt8
596  0x0000ff71 0x00410b71 4   5    .text   ascii   <Pt8
597  0x0000ffb5 0x00410bb5 5   6    .text   ascii   y1*t\n
598  0x0000ffdb 0x00410bdb 6   8    .text   utf8    ÊA1<Fu blocks=Latin-1 Supplement,Basic Latin
599  0x0000fffd 0x00410bfd 4   5    .text   ascii   <Nu&
600  0x00010003 0x00410c03 4   6    .text   utf8    j\bZ#
601  0x000100cc 0x00410ccc 4   5    .text   ascii   u<dt
602  0x000100d5 0x00410cd5 11  12   .text   ascii   <ot\f<ut\b<xt
603  0x000100e1 0x00410ce1 4   5    .text   ascii   <Xu]
604  0x0001012a 0x00410d2a 5   6    .text   ascii   8lu\r@
605  0x00010144 0x00410d44 6   8    .text   utf8    ÊA1<Fu blocks=Latin-1 Supplement,Basic Latin
606  0x00010166 0x00410d66 4   5    .text   ascii   <Nu&
607  0x0001016c 0x00410d6c 4   6    .text   utf8    j\bZ#
608  0x00010235 0x00410e35 4   5    .text   ascii   u<dt
609  0x0001023e 0x00410e3e 11  12   .text   ascii   <ot\f<ut\b<xt
610  0x0001024a 0x00410e4a 4   5    .text   ascii   <Xu]
611  0x00010293 0x00410e93 5   6    .text   ascii   8lu\r@
612  0x00010316 0x00410f16 4   5    .text   ascii   \atVH
613  0x00010446 0x00411046 6   7    .text   ascii   ^$+^8+
614  0x00010545 0x00411145 4   5    .text   ascii   \atVH
615  0x00010675 0x00411275 6   7    .text   ascii   ^$+^8+
616  0x0001070a 0x0041130a 7   9    .text   utf8    ]Ày1*t\n blocks=Basic Latin,Latin-1 Supplement
617  0x0001080d 0x0041140d 10  11   .text   ascii   F1<at\r<At\t
618  0x0001082c 0x0041142c 5   6    .text   ascii   F1<gt
619  0x00010832 0x00411432 4   5    .text   ascii   <Gu\a
620  0x0001085e 0x0041145e 4   6    .text   utf8    +ÉF( blocks=Basic Latin,Latin-1 Supplement
621  0x000108af 0x004114af 4   5    .text   ascii   v(PQ
622  0x000108ef 0x004114ef 5   6    .text   ascii   F1<gt
623  0x00010914 0x00411514 4   5    .text   ascii   8-u\b
624  0x00010919 0x00411519 4   5    .text   ascii   N @@
625  0x00010925 0x00411525 11  12   .text   ascii   <it\f<It\b<nt
626  0x00010994 0x00411594 4   5    .text   ascii   F8SP
627  0x00010ace 0x004116ce 4   5    .text   ascii   9F(~
628  0x00010ae8 0x004116e8 5   6    .text   ascii   \bu\vRQ
629  0x00010b12 0x00411712 4   5    .text   ascii   80t\f
630  0x00010b9b 0x0041179b 5   7    .text   utf8    _^ËQ  blocks=Basic Latin,Latin-1 Supplement
631  0x00010cc0 0x004118c0 4   6    .text   utf8    о@aB blocks=Cyrillic,Basic Latin
632  0x00010d6f 0x0041196f 4   5    .text   ascii   A\b;A
633  0x00010dcc 0x004119cc 4   6    .text   utf8    ~43ۅ blocks=Basic Latin,Arabic
634  0x00010df3 0x004119f3 4   5    .text   ascii   u&9E
635  0x00010e13 0x00411a13 5   6    .text   ascii   C;^8u
636  0x00010e73 0x00411a73 4   6    .text   utf8    ~43ۅ blocks=Basic Latin,Arabic
637  0x00010e9a 0x00411a9a 4   5    .text   ascii   u&9E
638  0x00010eba 0x00411aba 5   6    .text   ascii   C;^8u
639  0x00010f84 0x00411b84 4   5    .text   ascii   QQVW
640  0x00010f9d 0x00411b9d 4   5    .text   ascii   9p\bu
641  0x00010fb9 0x00411bb9 5   6    .text   ascii   E+p\bS
642  0x0001114e 0x00411d4e 6   7    .text   ascii   u(9E\bu
643  0x0001116a 0x00411d6a 4   6    .text   utf8    ]Ã}\f blocks=Basic Latin,Latin-1 Supplement
644  0x000111cf 0x00411dcf 4   5    .text   ascii   u\rSW
645  0x0001125a 0x00411e5a 5   8    .text   utf8    ^]Ëր: blocks=Basic Latin,Latin-1 Supplement,Armenian
646  0x000112ce 0x00411ece 6   8    .text   utf8    ]ËL$\fW blocks=Basic Latin,Latin-1 Supplement
647  0x00011370 0x00411f70 5   7    .text   utf8    D$\b_É blocks=Basic Latin,Latin-1 Supplement
648  0x000113d5 0x00411fd5 5   7    .text   utf8    t\f3\t\a
649  0x000113f0 0x00411ff0 4   6    .text   utf8    [^_Ë blocks=Basic Latin,Latin-1 Supplement
650  0x00011449 0x00412049 4   5    .text   ascii   9q\bu
651  0x00011688 0x00412288 6   7    .text   ascii   }\b99t\t
652  0x000116ac 0x004122ac 7   9    .text   utf8    u\v3\tY\b@
653  0x000116f4 0x004122f4 4   5    .text   ascii   wOtD
654  0x000117e9 0x004123e9 7   9    .text   utf8    j Y+ȋE\b blocks=Basic Latin,Latin Extended-B
655  0x000118f0 0x004124f0 4   5    .text   ascii   PWWS
656  0x00011971 0x00412571 4   5    .text   ascii   9:t\b
657  0x00011978 0x00412578 4   5    .text   ascii   A98u
658  0x000119d5 0x004125d5 5   7    .text   utf8    E\f2ɈM blocks=Basic Latin,Latin Extended-B
659  0x000119dd 0x004125dd 4   5    .text   ascii   >"u\r
660  0x00011a80 0x00412680 4   5    .text   ascii   >"u1
661  0x00011ac3 0x004126c3 10  11   .text   ascii   u\b< t1<\tt-
662  0x00011b0a 0x0041270a 5   6    .text   ascii   M\f_^[
663  0x00011b39 0x00412739 4   6    .text   utf8    M\f3ҋ blocks=Basic Latin,Cyrillic
664  0x00011b70 0x00412770 4   6    .text   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
665  0x00011b80 0x00412780 4   5    .text   ascii   =(wB
666  0x00011bdd 0x004127dd 5   6    .text   ascii   QQSVW
667  0x00011be3 0x004127e3 4   6    .text   utf8    }\b3ҋ blocks=Basic Latin,Cyrillic
668  0x00011c2d 0x0041282d 4   6    .text   utf8    +ʀ?= blocks=Basic Latin,IPA Extensions
669  0x00011c9e 0x0041289e 5   6    .text   ascii   PPPPP
670  0x00011cd3 0x004128d3 5   7    .text   utf8    Y_^]Ë blocks=Basic Latin,Latin-1 Supplement
671  0x00011d6d 0x0041296d 4   5    .text   ascii   54wB
672  0x00011d78 0x00412978 4   5    .text   ascii   50wB
673  0x00011db0 0x004129b0 5   6    .text   ascii   t <"u
674  0x00011def 0x004129ef 4   5    .text   ascii   E\fSV
675  0x00011df4 0x004129f4 4   6    .text   utf8    u\b+ƃ blocks=Basic Latin,Latin Extended-B
676  0x00011e01 0x00412a01 4   5    .text   ascii   9u\f\e
677  0x00011e67 0x00412a67 4   5    .text   ascii   ;u\fu
678  0x00011e86 0x00412a86 5   6    .text   ascii   }\bcsm
679  0x00011ec3 0x00412ac3 4   5    .text   ascii   =DwB
680  0x00011ef2 0x00412af2 4   5    .text   ascii   j Y+
681  0x00011efb 0x00412afb 6   8    .text   utf8    3Ë\r@wB blocks=Basic Latin,Latin-1 Supplement
682  0x00011f1c 0x00412b1c 4   5    .text   ascii   hTwB
683  0x00011f26 0x00412b26 6   7    .text   ascii   u\vh`wB
684  0x00012013 0x00412c13 4   5    .text   ascii   t#Vh
685  0x000120a5 0x00412ca5 4   5    .text   ascii   j Y+
686  0x00012123 0x00412d23 5   7    .text   utf8    39HwB
687  0x0001213f 0x00412d3f 5   6    .text   ascii   95XzB
688  0x00012153 0x00412d53 5   6    .text   ascii   VhXzB
689  0x000121df 0x00412ddf 6   8    .text   utf8    ^]áLwB blocks=Basic Latin,Latin-1 Supplement
690  0x0001220c 0x00412e0c 5   7    .text   utf8    ]ùLwB blocks=Basic Latin,Latin-1 Supplement
691  0x00012215 0x00412e15 5   7    .text   utf8    ]øPwB blocks=Basic Latin,Latin-1 Supplement
692  0x0001221d 0x00412e1d 6   7    .text   ascii   j\fh\bNB
693  0x0001226e 0x00412e6e 6   7    .text   ascii   j\fh(NB
694  0x0001236d 0x00412f6d 4   5    .text   ascii   j Y+
695  0x000123c6 0x00412fc6 7   8    .text   ascii   u\vj Y;E
696  0x000123f8 0x00412ff8 4   5    .text   ascii   j Y+
697  0x0001241a 0x0041301a 4   5    .text   ascii   P\b_3
698  0x0001245e 0x0041305e 5   7    .text   utf8    3؋v\b3 blocks=Basic Latin,Arabic
699  0x0001248c 0x0041308c 4   5    .text   ascii   j _;
700  0x000124ee 0x004130ee 4   5    .text   ascii   j Y+
701  0x00012576 0x00413176 6   7    .text   ascii   u\bhTwB
702  0x00012582 0x00413182 4   6    .text   utf8    YY]Ë blocks=Basic Latin,Latin-1 Supplement
