Metadata Signature: 0xb8e4 0x10001424a5342 12
.NET Version: v2.0.50727
Number of Metadata Streams: 5
DirectoryAddress: 6c Size: 45a4
Stream name: #~ 4
DirectoryAddress: 4610 Size: b400
Stream name: #Strings 12
DirectoryAddress: fa10 Size: 10
Stream name: #GUID 8
DirectoryAddress: fa20 Size: 1614
Stream name: #Blob 8
DirectoryAddress: 11034 Size: 20
Stream name: #US 4
[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
2107 0x0001a235 0x0041c035 47  48   .text   ascii   #=qyYejfncvZCW4q4y4GEV7QqOL4Aox1NSDqQmcpM4TQVA=
2108 0x0001a265 0x0041c065 47  48   .text   ascii   #=qXCoQdguduOewiATPKLDvyekx3X3r68VNkZOPBX9O5lY=
2109 0x0001a295 0x0041c095 27  28   .text   ascii   #=qQKYqF9uhb3QdjdrkvuxjUw==
2110 0x0001a2b1 0x0041c0b1 27  28   .text   ascii   #=qeWvkoUO61qxfYbQKV$cOPQ==
2111 0x0001a2cd 0x0041c0cd 27  28   .text   ascii   #=qv1Nmoo$HMwdd1A0cX75UdA==
2112 0x0001a2e9 0x0041c0e9 27  28   .text   ascii   #=qXzCb60v8h3v0rPCrGf606Q==
2113 0x0001a305 0x0041c105 27  28   .text   ascii   #=qnoPzE9XMA8S7X5JX6ycJ7w==
2114 0x0001a321 0x0041c121 47  48   .text   ascii   #=q8WaW5L3_NY3KPDRN6V9mCI08mHUZbTcARcexWvaAL6A=
2115 0x0001a351 0x0041c151 47  48   .text   ascii   #=qg$lb3t6abG6vgSpzSjJlb_$AIzqYfos5cl9DWFolUwM=
2116 0x0001a381 0x0041c181 47  48   .text   ascii   #=q$Rh_ulnlhN$9Zn9n4fKAsvWT9cisaHT_PgvcGANnd6o=
2117 0x0001a3b1 0x0041c1b1 27  28   .text   ascii   #=qK5Mf9uxDCjwDRfyJQ6kp8A==
2118 0x0001a3cd 0x0041c1cd 27  28   .text   ascii   #=qFZ8xm69Cd0C55Ip2ORf7Ng==
2119 0x0001a3e9 0x0041c1e9 27  28   .text   ascii   #=qVXB_y3eN_sp1$Md9UoJeYQ==
2120 0x0001a405 0x0041c205 27  28   .text   ascii   #=q37jfceDpvm0BhKQMkpktNw==
2121 0x0001a421 0x0041c221 27  28   .text   ascii   #=qCeJ_QwVb__fbuEImkTXwSg==
2122 0x0001a43d 0x0041c23d 27  28   .text   ascii   #=qlIUFl2SBYSRov3A1WGimWQ==
2123 0x0001a459 0x0041c259 27  28   .text   ascii   #=qFWLbBQgFiIpy22HFbhF9GQ==
2124 0x0001a475 0x0041c275 27  28   .text   ascii   #=qu1CivWngdicjZHEJYKM3dA==
2125 0x0001a491 0x0041c291 27  28   .text   ascii   #=q6uKQziMZIL8_PaX2KpbPTA==
2126 0x0001a4ad 0x0041c2ad 27  28   .text   ascii   #=qHdV5wMNiXS49lDrqJF3pqA==
2127 0x0001a4c9 0x0041c2c9 27  28   .text   ascii   #=q9x6KBL_arYpQC$zFf4pEFQ==
2128 0x0001a4e5 0x0041c2e5 27  28   .text   ascii   #=qeADSRAqxC2FlJbA5Uc5$2A==
2129 0x0001a501 0x0041c301 4   5    .text   ascii   Main
2130 0x0001a506 0x0041c306 47  48   .text   ascii   #=qzDzg9a$HVGG1G5cdhqbdwO3OG_SFijGXN8Towa37$TQ=
2131 0x0001a536 0x0041c336 27  28   .text   ascii   #=q$6NbEg0Hb4neXdXPgEgHJA==
2132 0x0001a552 0x0041c352 27  28   .text   ascii   #=qKKh2V4W51UBGXR09J__pug==
2133 0x0001a56e 0x0041c36e 47  48   .text   ascii   #=qD4n8L4W9wQXrF7w_31K9bjmy3jeB41mSJJrYkh6lpiE=
2134 0x0001a59e 0x0041c39e 27  28   .text   ascii   #=qVqTMYHwCmwUHM6kkpNkbGw==
2135 0x0001a5ba 0x0041c3ba 27  28   .text   ascii   #=qHtuZg55b91a614FmHMsOMQ==
2136 0x0001a5d6 0x0041c3d6 10  11   .text   ascii   GetDetails
2137 0x0001a5e1 0x0041c3e1 14  15   .text   ascii   ValidateSource
2138 0x0001a5f0 0x0041c3f0 13  14   .text   ascii   ValidateBlock
2139 0x0001a5fe 0x0041c3fe 12  13   .text   ascii   GetBlockHash
2140 0x0001a60b 0x0041c40b 14  15   .text   ascii   WriteBlockData
2141 0x0001a61a 0x0041c41a 13  14   .text   ascii   ReadBlockData
2142 0x0001a628 0x0041c428 11  12   .text   ascii   HostDetails
2143 0x0001a634 0x0041c434 8   9    .text   ascii   HostData
2144 0x0001a63d 0x0041c43d 7   8    .text   ascii   Details
2145 0x0001a645 0x0041c445 4   5    .text   ascii   Data
2146 0x0001a64a 0x0041c44a 23  24   .text   ascii   SetThreadExecutionState
2147 0x0001a662 0x0041c462 17  18   .text   ascii   GetCurrentProcess
2148 0x0001a674 0x0041c474 11  12   .text   ascii   OpenProcess
2149 0x0001a680 0x0041c480 11  12   .text   ascii   CloseHandle
2150 0x0001a68c 0x0041c48c 14  15   .text   ascii   QueryDosDevice
2151 0x0001a69b 0x0041c49b 23  24   .text   ascii   GetProcessImageFileName
2152 0x0001a6b3 0x0041c4b3 23  24   .text   ascii   NtSetInformationProcess
2153 0x0001a6cb 0x0041c4cb 23  24   .text   ascii   GetKernelObjectSecurity
2154 0x0001a6e3 0x0041c4e3 23  24   .text   ascii   SetKernelObjectSecurity
2155 0x0001a6fb 0x0041c4fb 12  13   .text   ascii   RegOpenKeyEx
2156 0x0001a708 0x0041c508 15  16   .text   ascii   RegQueryValueEx
2157 0x0001a718 0x0041c518 11  12   .text   ascii   RegCloseKey
2158 0x0001a724 0x0041c524 14  15   .text   ascii   FindResourceEx
2159 0x0001a733 0x0041c533 12  13   .text   ascii   LoadResource
2160 0x0001a740 0x0041c540 14  15   .text   ascii   SizeofResource
2161 0x0001a74f 0x0041c54f 12  13   .text   ascii   LockResource
2162 0x0001a75c 0x0041c55c 12  13   .text   ascii   AllocConsole
2163 0x0001a769 0x0041c569 10  11   .text   ascii   DeleteFile
2164 0x0001a774 0x0041c574 10  11   .text   ascii   DnsQuery_A
2165 0x0001a77f 0x0041c57f 9   10   .text   ascii   Variables
2166 0x0001a789 0x0041c589 14  15   .text   ascii   ClientSettings
2167 0x0001a798 0x0041c598 15  16   .text   ascii   BuilderSettings
2168 0x0001a7a8 0x0041c5a8 9   10   .text   ascii   Connected
2169 0x0001a7b2 0x0041c5b2 27  28   .text   ascii   #=qJEtGIBRUjtEusa67yMyqWQ==
2170 0x0001a7d0 0x0041c5d0 17  18   .text   ascii   get_AddressFamily
2171 0x0001a7e2 0x0041c5e2 15  16   .text   ascii   GetAddressBytes
2172 0x0001a7f2 0x0041c5f2 14  15   .text   ascii   CreateInstance
2173 0x0001a801 0x0041c601 14  15   .text   ascii   get_IsDisposed
2174 0x0001a810 0x0041c610 17  18   .text   ascii   GetTypeFromHandle
2175 0x0001a822 0x0041c622 11  12   .text   ascii   ContainsKey
2176 0x0001a82e 0x0041c62e 17  18   .text   ascii   GetResourceString
2177 0x0001a844 0x0041c644 15  16   .text   ascii   SetProjectError
2178 0x0001a854 0x0041c654 18  19   .text   ascii   get_InnerException
2179 0x0001a867 0x0041c667 11  12   .text   ascii   get_Message
2180 0x0001a873 0x0041c673 6   7    .text   ascii   Remove
2181 0x0001a87a 0x0041c67a 7   8    .text   ascii   Dispose
2182 0x0001a882 0x0041c682 14  15   .text   ascii   GetObjectValue
2183 0x0001a891 0x0041c691 9   10   .text   ascii   get_Count
2184 0x0001a89b 0x0041c69b 7   8    .text   ascii   Dequeue
2185 0x0001a8a3 0x0041c6a3 6   7    .text   ascii   Format
2186 0x0001a8aa 0x0041c6aa 7   8    .text   ascii   ToArray
2187 0x0001a8b2 0x0041c6b2 13  14   .text   ascii   GetEnumerator
2188 0x0001a8c0 0x0041c6c0 11  12   .text   ascii   get_Current
2189 0x0001a8cc 0x0041c6cc 8   9    .text   ascii   Contains
2190 0x0001a8d5 0x0041c6d5 17  18   .text   ascii   ClearProjectError
2191 0x0001a8e7 0x0041c6e7 8   9    .text   ascii   MoveNext
2192 0x0001a8f0 0x0041c6f0 15  16   .text   ascii   VariableChanged
2193 0x0001a900 0x0041c700 20  21   .text   ascii   ClientSettingChanged
2194 0x0001a915 0x0041c715 17  18   .text   ascii   BuildingHostCache
2195 0x0001a927 0x0041c727 16  17   .text   ascii   ConnectionFailed
2196 0x0001a938 0x0041c738 22  23   .text   ascii   ConnectionStateChanged
2197 0x0001a94f 0x0041c74f 10  11   .text   ascii   PipeClosed
2198 0x0001a95a 0x0041c75a 10  11   .text   ascii   ReadPacket
2199 0x0001a965 0x0041c765 18  19   .text   ascii   PluginUninstalling
2200 0x0001a978 0x0041c778 18  19   .text   ascii   ClientUninstalling
2201 0x0001a98b 0x0041c78b 8   9    .text   ascii   get_Item
2202 0x0001a994 0x0041c794 13  14   .text   ascii   IsNullOrEmpty
2203 0x0001a9a6 0x0041c7a6 5   6    .text   ascii   Write
2204 0x0001a9ac 0x0041c7ac 5   6    .text   ascii   Close
2205 0x0001a9b2 0x0041c7b2 8   9    .text   ascii   OpenRead
2206 0x0001a9bb 0x0041c7bb 10  11   .text   ascii   get_Length
2207 0x0001a9c6 0x0041c7c6 10  11   .text   ascii   get_Exists
2208 0x0001a9d1 0x0041c7d1 13  14   .text   ascii   CompareString
2209 0x0001a9df 0x0041c7df 5   6    .text   ascii   Empty
2210 0x0001a9e5 0x0041c7e5 12  13   .text   ascii   set_Position
2211 0x0001a9f2 0x0041c7f2 4   5    .text   ascii   Read
2212 0x0001a9f7 0x0041c7f7 7   8    .text   ascii   Combine
2213 0x0001a9ff 0x0041c7ff 6   7    .text   ascii   Change
2214 0x0001aa06 0x0041c806 27  28   .text   ascii   CheckForSyncLockOnValueType
2215 0x0001aa22 0x0041c822 5   6    .text   ascii   Enter
2216 0x0001aa28 0x0041c828 4   5    .text   ascii   Exit
2217 0x0001aa2d 0x0041c82d 8   9    .text   ascii   set_Item
2218 0x0001aa36 0x0041c836 7   8    .text   ascii   get_Key
2219 0x0001aa3e 0x0041c83e 9   10   .text   ascii   get_Value
2220 0x0001aa48 0x0041c848 5   6    .text   ascii   Clear
2221 0x0001aa4e 0x0041c84e 8   9    .text   ascii   MaxValue
2222 0x0001aa57 0x0041c857 19  20   .text   ascii   add_ThreadException
2223 0x0001aa6b 0x0041c86b 17  18   .text   ascii   get_CurrentDomain
2224 0x0001aa7d 0x0041c87d 22  23   .text   ascii   add_UnhandledException
2225 0x0001aa94 0x0041c894 19  20   .text   ascii   add_AssemblyResolve
2226 0x0001aaa8 0x0041c8a8 15  16   .text   ascii   get_StartupPath
2227 0x0001aab8 0x0041c8b8 20  21   .text   ascii   set_CurrentDirectory
2228 0x0001aacd 0x0041c8cd 13  14   .text   ascii   get_OSVersion
2229 0x0001aadb 0x0041c8db 11  12   .text   ascii   get_Version
2230 0x0001aae7 0x0041c8e7 9   10   .text   ascii   get_Major
2231 0x0001aaf1 0x0041c8f1 6   7    .text   ascii   Exists
2232 0x0001aaf8 0x0041c8f8 12  13   .text   ascii   ReadAllBytes
2233 0x0001ab05 0x0041c905 13  14   .text   ascii   WriteAllBytes
2234 0x0001ab13 0x0041c913 7   8    .text   ascii   Compare
2235 0x0001ab1b 0x0041c91b 13  14   .text   ascii   GetFolderPath
2236 0x0001ab29 0x0041c929 8   9    .text   ascii   GetFiles
2237 0x0001ab32 0x0041c932 27  28   .text   ascii   GetFileNameWithoutExtension
2238 0x0001ab4e 0x0041c94e 7   8    .text   ascii   Enqueue
2239 0x0001ab56 0x0041c956 9   10   .text   ascii   ReadInt32
2240 0x0001ab60 0x0041c960 9   10   .text   ascii   ReadBytes
2241 0x0001ab6a 0x0041c96a 20  21   .text   ascii   GetExecutingAssembly
2242 0x0001ab7f 0x0041c97f 4   5    .text   ascii   Copy
2243 0x0001ab84 0x0041c984 4   5    .text   ascii   Zero
2244 0x0001ab89 0x0041c989 11  12   .text   ascii   op_Equality
2245 0x0001ab95 0x0041c995 19  20   .text   ascii   GetCustomAttributes
2246 0x0001aba9 0x0041c9a9 11  12   .text   ascii   ToByteArray
2247 0x0001abb5 0x0041c9b5 8   9    .text   ascii   GetBytes
2248 0x0001abbe 0x0041c9be 6   7    .text   ascii   set_IV
2249 0x0001abc5 0x0041c9c5 7   8    .text   ascii   set_Key
2250 0x0001abcd 0x0041c9cd 15  16   .text   ascii   CreateDecryptor
2251 0x0001abdd 0x0041c9dd 19  20   .text   ascii   TransformFinalBlock
2252 0x0001abf1 0x0041c9f1 13  14   .text   ascii   set_AutoFlush
2253 0x0001abff 0x0041c9ff 5   6    .text   ascii   Sleep
2254 0x0001ac05 0x0041ca05 18  19   .text   ascii   get_ExecutablePath
2255 0x0001ac18 0x0041ca18 20  21   .text   ascii   get_CurrentDirectory
2256 0x0001ac2d 0x0041ca2d 20  21   .text   ascii   set_WorkingDirectory
2257 0x0001ac42 0x0041ca42 8   9    .text   ascii   set_Verb
2258 0x0001ac4b 0x0041ca4b 5   6    .text   ascii   Start
2259 0x0001ac51 0x0041ca51 8   9    .text   ascii   get_UTF8
2260 0x0001ac5a 0x0041ca5a 9   10   .text   ascii   GetString
2261 0x0001ac64 0x0041ca64 7   8    .text   ascii   Replace
2262 0x0001ac6c 0x0041ca6c 6   7    .text   ascii   Concat
2263 0x0001ac73 0x0041ca73 17  18   .text   ascii   QueueUserWorkItem
2264 0x0001ac85 0x0041ca85 12  13   .text   ascii   LocalMachine
2265 0x0001ac92 0x0041ca92 10  11   .text   ascii   OpenSubKey
2266 0x0001ac9d 0x0041ca9d 9   10   .text   ascii   ToInteger
2267 0x0001aca7 0x0041caa7 10  11   .text   ascii   GetCurrent
2268 0x0001acb2 0x0041cab2 8   9    .text   ascii   IsInRole
2269 0x0001acbb 0x0041cabb 7   8    .text   ascii   ToUpper
2270 0x0001acc3 0x0041cac3 15  16   .text   ascii   CreateDirectory
2271 0x0001acd3 0x0041cad3 10  11   .text   ascii   get_UtcNow
2272 0x0001acde 0x0041cade 7   8    .text   ascii   ToInt64
2273 0x0001ace6 0x0041cae6 10  11   .text   ascii   FromBinary
2274 0x0001acf1 0x0041caf1 8   9    .text   ascii   ToBinary
2275 0x0001acfa 0x0041cafa 11  12   .text   ascii   ReadAllText
2276 0x0001ad06 0x0041cb06 12  13   .text   ascii   WriteAllText
2277 0x0001ad13 0x0041cb13 8   9    .text   ascii   TryParse
2278 0x0001ad1c 0x0041cb1c 14  15   .text   ascii   EnterDebugMode
2279 0x0001ad2b 0x0041cb2b 14  15   .text   ascii   LeaveDebugMode
2280 0x0001ad3a 0x0041cb3a 9   10   .text   ascii   Increment
2281 0x0001ad44 0x0041cb44 9   10   .text   ascii   Decrement
2282 0x0001ad4e 0x0041cb4e 15  16   .text   ascii   GetTempFileName
2283 0x0001ad5e 0x0041cb5e 11  12   .text   ascii   WaitForExit
2284 0x0001ad6a 0x0041cb6a 12  13   .text   ascii   get_ExitCode
2285 0x0001ad77 0x0041cb77 6   7    .text   ascii   Delete
2286 0x0001ad7e 0x0041cb7e 19  20   .text   ascii   set_UseShellExecute
2287 0x0001ad92 0x0041cb92 18  19   .text   ascii   set_CreateNoWindow
2288 0x0001ada5 0x0041cba5 15  16   .text   ascii   set_WindowStyle
2289 0x0001adb5 0x0041cbb5 16  17   .text   ascii   GetDirectoryName
2290 0x0001adc6 0x0041cbc6 11  12   .text   ascii   CurrentUser
2291 0x0001add2 0x0041cbd2 11  12   .text   ascii   DeleteValue
2292 0x0001adde 0x0041cbde 19  20   .text   ascii   get_ExceptionObject
2293 0x0001adf2 0x0041cbf2 13  14   .text   ascii   get_Exception
2294 0x0001ae00 0x0041cc00 7   8    .text   ascii   ToLower
2295 0x0001ae08 0x0041cc08 8   9    .text   ascii   get_Name
2296 0x0001ae11 0x0041cc11 10  11   .text   ascii   StartsWith
2297 0x0001ae1c 0x0041cc1c 4   5    .text   ascii   Load
2298 0x0001ae21 0x0041cc21 7   8    .text   ascii   get_Now
2299 0x0001ae29 0x0041cc29 10  11   .text   ascii   AddMinutes
2300 0x0001ae34 0x0041cc34 15  16   .text   ascii   get_MachineName
2301 0x0001ae44 0x0041cc44 12  13   .text   ascii   get_UserName
2302 0x0001ae51 0x0041cc51 14  15   .text   ascii   get_StackTrace
2303 0x0001ae60 0x0041cc60 4   5    .text   ascii   Trim
2304 0x0001ae65 0x0041cc65 7   8    .text   ascii   get_Day
2305 0x0001ae6d 0x0041cc6d 9   10   .text   ascii   WriteLine
2306 0x0001ae77 0x0041cc77 16  17   .text   ascii   ToLongDateString
2307 0x0001ae88 0x0041cc88 14  15   .text   ascii   op_Subtraction
2308 0x0001ae97 0x0041cc97 21  22   .text   ascii   get_TotalMilliseconds
2309 0x0001aead 0x0041ccad 4   5    .text   ascii   Show
2310 0x0001aeb2 0x0041ccb2 18  19   .text   ascii   GetCallingAssembly
2311 0x0001aec5 0x0041ccc5 12  13   .text   ascii   get_Assembly
2312 0x0001aed2 0x0041ccd2 7   8    .text   ascii   GetName
2313 0x0001aeda 0x0041ccda 12  13   .text   ascii   get_FullName
2314 0x0001aee7 0x0041cce7 17  18   .text   ascii   GetPublicKeyToken
2315 0x0001aef9 0x0041ccf9 8   9    .text   ascii   AddRange
2316 0x0001af02 0x0041cd02 11  12   .text   ascii   get_Unicode
2317 0x0001af0e 0x0041cd0e 8   9    .text   ascii   GetFrame
2318 0x0001af17 0x0041cd17 9   10   .text   ascii   GetMethod
2319 0x0001af21 0x0041cd21 17  18   .text   ascii   get_DeclaringType
2320 0x0001af33 0x0041cd33 17  18   .text   ascii   get_MetadataToken
2321 0x0001af45 0x0041cd45 25  26   .text   ascii   GetManifestResourceStream
2322 0x0001af5f 0x0041cd5f 6   7    .text   ascii   Intern
2323 0x0001af66 0x0041cd66 8   9    .text   ascii   ReadByte
2324 0x0001af6f 0x0041cd6f 9   10   .text   ascii   BlockCopy
2325 0x0001af79 0x0041cd79 4   5    .text   ascii   Next
2326 0x0001af7e 0x0041cd7e 9   10   .text   ascii   get_Chars
2327 0x0001af88 0x0041cd88 7   8    .text   ascii   ToInt32
2328 0x0001af90 0x0041cd90 18  19   .text   ascii   get_InvokeRequired
2329 0x0001afa3 0x0041cda3 13  14   .text   ascii   set_BlockSize
2330 0x0001afb1 0x0041cdb1 15  16   .text   ascii   CreateEncryptor
2331 0x0001afc1 0x0041cdc1 7   8    .text   ascii   GetType
2332 0x0001afc9 0x0041cdc9 10  11   .text   ascii   get_IsEnum
2333 0x0001afd4 0x0041cdd4 17  18   .text   ascii   GetUnderlyingType
2334 0x0001afe6 0x0041cde6 9   10   .text   ascii   get_Width
2335 0x0001aff0 0x0041cdf0 10  11   .text   ascii   get_Height
2336 0x0001affb 0x0041cdfb 5   6    .text   ascii   get_X
2337 0x0001b001 0x0041ce01 5   6    .text   ascii   get_Y
2338 0x0001b007 0x0041ce07 9   10   .text   ascii   SetLength
2339 0x0001b011 0x0041ce11 11  12   .text   ascii   ReadBoolean
2340 0x0001b01d 0x0041ce1d 8   9    .text   ascii   ReadChar
2341 0x0001b026 0x0041ce26 10  11   .text   ascii   ReadString
2342 0x0001b031 0x0041ce31 11  12   .text   ascii   ToCharArray
2343 0x0001b03d 0x0041ce3d 11  12   .text   ascii   ReadDecimal
2344 0x0001b049 0x0041ce49 10  11   .text   ascii   ReadDouble
2345 0x0001b054 0x0041ce54 9   10   .text   ascii   ReadInt64
2346 0x0001b05e 0x0041ce5e 9   10   .text   ascii   ReadSByte
2347 0x0001b068 0x0041ce68 9   10   .text   ascii   ReadInt16
2348 0x0001b072 0x0041ce72 10  11   .text   ascii   ReadSingle
2349 0x0001b07d 0x0041ce7d 10  11   .text   ascii   ReadUInt32
2350 0x0001b088 0x0041ce88 10  11   .text   ascii   ReadUInt64
2351 0x0001b093 0x0041ce93 10  11   .text   ascii   ReadUInt16
2352 0x0001b09e 0x0041ce9e 12  13   .text   ascii   get_Position
2353 0x0001b0ab 0x0041ceab 15  16   .text   ascii   GetConstructors
2354 0x0001b0bb 0x0041cebb 13  14   .text   ascii   GetParameters
2355 0x0001b0c9 0x0041cec9 17  18   .text   ascii   get_ParameterType
2356 0x0001b0db 0x0041cedb 13  14   .text   ascii   GetInterfaces
2357 0x0001b0e9 0x0041cee9 20  21   .text   ascii   get_DiscretionaryAcl
2358 0x0001b0fe 0x0041cefe 9   10   .text   ascii   InsertAce
2359 0x0001b108 0x0041cf08 16  17   .text   ascii   get_BinaryLength
2360 0x0001b119 0x0041cf19 13  14   .text   ascii   GetBinaryForm
2361 0x0001b127 0x0041cf27 10  11   .text   ascii   AppendLine
2362 0x0001b132 0x0041cf32 8   9    .text   ascii   GetTypes
2363 0x0001b13b 0x0041cf3b 7   8    .text   ascii   IndexOf
2364 0x0001b143 0x0041cf43 11  12   .text   ascii   ComputeHash
2365 0x0001b14f 0x0041cf4f 14  15   .text   ascii   TransformBlock
2366 0x0001b15e 0x0041cf5e 8   9    .text   ascii   get_Hash
2367 0x0001b167 0x0041cf67 7   8    .text   ascii   NewGuid
2368 0x0001b16f 0x0041cf6f 17  18   .text   ascii   get_LocalEndPoint
2369 0x0001b181 0x0041cf81 8   9    .text   ascii   get_Port
2370 0x0001b18a 0x0041cf8a 4   5    .text   ascii   None
2371 0x0001b18f 0x0041cf8f 9   10   .text   ascii   SetBuffer
2372 0x0001b199 0x0041cf99 13  14   .text   ascii   add_Completed
2373 0x0001b1a7 0x0041cfa7 12  13   .text   ascii   GetHostEntry
2374 0x0001b1b4 0x0041cfb4 15  16   .text   ascii   get_AddressList
2375 0x0001b1c4 0x0041cfc4 15  16   .text   ascii   set_LingerState
2376 0x0001b1d4 0x0041cfd4 18  19   .text   ascii   set_RemoteEndPoint
2377 0x0001b1e7 0x0041cfe7 12  13   .text   ascii   ConnectAsync
2378 0x0001b1f4 0x0041cff4 18  19   .text   ascii   get_RemoteEndPoint
2379 0x0001b207 0x0041d007 12  13   .text   ascii   ReceiveAsync
2380 0x0001b214 0x0041d014 15  16   .text   ascii   get_SocketError
2381 0x0001b224 0x0041d024 17  18   .text   ascii   get_LastOperation
2382 0x0001b236 0x0041d036 20  21   .text   ascii   get_BytesTransferred
2383 0x0001b24b 0x0041d04b 10  11   .text   ascii   get_Buffer
2384 0x0001b256 0x0041d056 6   7    .text   ascii   Resize
2385 0x0001b25d 0x0041d05d 7   8    .text   ascii   Collect
2386 0x0001b265 0x0041d065 10  11   .text   ascii   get_Offset
2387 0x0001b270 0x0041d070 9   10   .text   ascii   SendAsync
2388 0x0001b27a 0x0041d07a 14  15   .text   ascii   PtrToStructure
2389 0x0001b289 0x0041d089 8   9    .text   ascii   ToUInt32
2390 0x0001b292 0x0041d092 15  16   .text   ascii   add_FormClosing
2391 0x0001b2a2 0x0041d0a2 9   10   .text   ascii   add_Shown
2392 0x0001b2ac 0x0041d0ac 18  19   .text   ascii   EnableVisualStyles
2393 0x0001b2bf 0x0041d0bf 17  18   .text   ascii   set_ShowInTaskbar
2394 0x0001b2d1 0x0041d0d1 15  16   .text   ascii   set_WindowState
2395 0x0001b2e5 0x0041d0e5 11  12   .text   ascii   set_Visible
2396 0x0001ba69 0x0041d869 19  20   .text   ascii   \nMyTemplate\a8.0.0.0
2397 0x0001ba8e 0x0041d88e 25  26   .text   ascii   System.Windows.Forms.Form
2398 0x0001baa8 0x0041d8a8 18  19   .text   ascii   Create__Instance__
2399 0x0001babb 0x0041d8bb 19  20   .text   ascii   Dispose__Instance__
2400 0x0001bacf 0x0041d8cf 18  19   .text   ascii   My.MyProject.Forms
2401 0x0001baee 0x0041d8ee 53  54   .text   ascii   4System.Web.Services.Protocols.SoapHttpClientProtocol
2402 0x0001bb24 0x0041d924 18  19   .text   ascii   Create__Instance__
2403 0x0001bb37 0x0041d937 19  20   .text   ascii   Dispose__Instance__
2404 0x0001bb5f 0x0041d95f 4   5    .text   ascii   Item
2405 0x0001bb69 0x0041d969 18  19   .text   ascii   <generated method>
2406 0x0001bb80 0x0041d980 4   5    .text   ascii   Type
2407 0x0001bb85 0x0041d985 19  20   .text   ascii   <generated method>)
2408 0x0001bb9a 0x0041d99a 37  38   .text   ascii   $91586810-5fba-4293-8434-42d04198dd39
2409 0x0001bbc9 0x0041d9c9 22  23   .text   ascii   WrapNonExceptionThrows
2410 0x0001bbec 0x0041d9ec 8   9    .text   ascii   \a1.2.2.0
2411 0x0001bd9b 0x0041db9b 4   5    .text   ascii   m\b\n 
2412 0x0001bdea 0x0041dbea 4   5    .text   ascii   m\r\a\a
2413 0x0001bdf7 0x0041dbf7 4   5    .text   ascii   m\b\a 
2414 0x0001c03d 0x0041de3d 4   5    .text   ascii   @\b\n\a
2415 0x0001c057 0x0041de57 4   5    .text   ascii   \b\b\b\a
2416 0x0001c09e 0x0041de9e 4   5    .text   ascii   \b\b\a 
2417 0x0001c3ad 0x0041e1ad 4   5    .text   ascii   !\b\a\a
2418 0x0001c3dc 0x0041e1dc 6   7    .text   ascii   \b\b\b\v\b\n
2419 0x0001c42b 0x0041e22b 4   5    .text   ascii   \t\v\a\b
2420 0x0001c430 0x0041e230 11  12   .text   ascii   \b\b\b\b\b\b\b\v\n\a\a
2421 0x0001c43c 0x0041e23c 7   8    .text   ascii   \b\b\b\b\b\b\b
2422 0x0001c45a 0x0041e25a 13  14   .text   ascii   \t\a\a\b\b\b\b\b\b\b=\a#
2423 0x0001c4db 0x0041e2db 4   5    .text   ascii   \b\b\t\a
2424 0x0001c4ee 0x0041e2ee 4   5    .text   ascii   \b\b\b\b
2425 0x0001c547 0x0041e347 4   5    .text   ascii   \b\b\b\b
2426 0x0001c630 0x0041e430 4   5    .text   ascii   \b\b\a 
2427 0x0001c636 0x0041e436 7   8    .text   ascii   \b\b\b\b$\a\f
2428 0x0001c78f 0x0041e58f 5   6    .text   ascii   \n\b\b\n 
2429 0x0001c923 0x0041e723 5   6    .text   ascii    \v \a 
2430 0x0001c976 0x0041e776 11  12   .text   ascii   _CorExeMain
2431 0x0001c982 0x0041e782 11  12   .text   ascii   mscoree.dll
2432 0x0001cc70 0x00422070 4   5    .rsrc   ascii   ]S!X
2433 0x0001cc80 0x00422080 5   6    .rsrc   ascii   `dI8c
2434 0x0001ccdf 0x004220df 4   5    .rsrc   ascii   @Zb~
2435 0x0001ccf0 0x004220f0 6   7    .rsrc   ascii   |\a\fX/d
2436 0x0001ccf7 0x004220f7 4   5    .rsrc   ascii   /f\fT
2437 0x0001cda4 0x004221a4 5   7    .rsrc   utf8    Dʬ&\eQ blocks=Basic Latin,IPA Extensions
2438 0x0001cdc0 0x004221c0 4   5    .rsrc   ascii   0r+ 
2439 0x0001cde4 0x004221e4 5   6    .rsrc   ascii   <9]/\b
2440 0x0001ce0b 0x0042220b 4   5    .rsrc   ascii   d\bCs
2441 0x0001ce2b 0x0042222b 5   6    .rsrc   ascii   6kk+-
2442 0x0001ce40 0x00422240 4   5    .rsrc   ascii   d\tiU
2443 0x0001ce45 0x00422245 5   6    .rsrc   ascii   YAW`V
2444 0x0001ce5a 0x0042225a 5   6    .rsrc   ascii   B6:s9
2445 0x0001ce68 0x00422268 4   7    .rsrc   utf8    r$ւδ blocks=Basic Latin,Armenian,Greek and Coptic
2446 0x0001cee2 0x004222e2 5   7    .rsrc   utf8    ,N؏9W blocks=Basic Latin,Arabic
2447 0x0001cefa 0x004222fa 5   7    .rsrc   utf8    p١\a_& blocks=Basic Latin,Arabic
2448 0x0001cf16 0x00422316 5   8    .rsrc   utf8    ٻcGմI blocks=Arabic,Basic Latin,Armenian
2449 0x0001cf21 0x00422321 6   7    .rsrc   ascii   X%m\na&
2450 0x0001cf31 0x00422331 4   5    .rsrc   ascii   qG(u
