[Strings]
nth  paddr      vaddr      len  size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000d0 0x000000d0 4    5            ascii   Rich
2    0x000001d8 0x000001d8 5    6            ascii   .text
3    0x000001ff 0x000001ff 7    8            ascii   `.rdata
4    0x00000227 0x00000227 6    7            ascii   @.data
5    0x00000250 0x00000250 4    5            ascii   .CRT
6    0x00000277 0x00000277 6    7            ascii   @.rsrc
7    0x0000042f 0x0040102f 4    6    .text   utf8    ̋D$\b blocks=Combining Diacritical Marks,Basic Latin
8    0x00000438 0x00401038 7    9    .text   utf8    \vȋL$\fu\t blocks=Basic Latin,Latin Extended-B
9    0x0000044d 0x0040104d 4    6    .text   utf8    ؋D$\b blocks=Arabic,Basic Latin
10   0x00000457 0x00401057 4    6    .text   utf8    ؋D$\b blocks=Arabic,Basic Latin
11   0x00000470 0x00401070 4    5    .text   ascii   WVS3
12   0x000004fb 0x004010fb 7    8    .text   ascii   w\br\a;D$
13   0x00000520 0x00401120 4    5    .text   ascii   WVU3
14   0x000005c6 0x004011c6 6    7    .text   ascii   v\tN+D$
15   0x000005e6 0x004011e6 4    9    .text   utf8    ʋӋًȋ blocks=IPA Extensions,Cyrillic,Arabic,Latin Extended-B
16   0x0000068d 0x0040128d 9    10   .text   ascii   ;D$\fv\b+D$
17   0x0000069b 0x0040129b 7    8    .text   ascii   +D$\f\eT$
18   0x00000770 0x00401370 4    5    .text   ascii   SVW3
19   0x000007aa 0x004013aa 6    7    .text   ascii   8]\ft!:
20   0x00000800 0x00401400 4    5    .text   ascii   t"WV
21   0x000008be 0x004014be 4    5    .text   ascii   9H t
22   0x00000a3b 0x0040163b 4    7    .text   utf8    ^][遱 blocks=Basic Latin,CJK Unified Ideographs
23   0x00000bc7 0x004017c7 5    7    .text   utf8    _^[Ã= blocks=Basic Latin,Latin-1 Supplement
24   0x00000ca4 0x004018a4 4    5    .text   ascii   D$\fP
25   0x00000ce9 0x004018e9 5    6    .text   ascii   }\f0t$
26   0x00000d61 0x00401961 4    5    .text   ascii   uzVW
27   0x00000de7 0x004019e7 5    6    .text   ascii   Ht\nHt
28   0x00000ed2 0x00401ad2 5    6    .text   ascii   utSVh
29   0x00000f16 0x00401b16 4    5    .text   ascii   j5j~
30   0x0000114e 0x00401d4e 4    5    .text   ascii   t$\fj
31   0x00001197 0x00401d97 5    7    .text   utf8    3H@3҃ blocks=Basic Latin,Cyrillic
32   0x000011ed 0x00401ded 4    5    .text   ascii   \rHKA
33   0x000011fb 0x00401dfb 4    5    .text   ascii   \rHKA
34   0x00001209 0x00401e09 4    5    .text   ascii   \rHKA
35   0x00001217 0x00401e17 4    5    .text   ascii   \rHKA
36   0x0000122e 0x00401e2e 4    5    .text   ascii   *wBf
37   0x00001246 0x00401e46 4    5    .text   ascii   \at*f
38   0x0000125a 0x00401e5a 4    5    .text   ascii   \rHKA
39   0x00001267 0x00401e67 4    5    .text   ascii   \rHKA
40   0x0000129d 0x00401e9d 4    5    .text   ascii   \rPKB
41   0x000012c3 0x00401ec3 4    5    .text   ascii   -`LB
42   0x000012e0 0x00401ee0 4    5    .text   ascii   t.UW
43   0x0000131d 0x00401f1d 4    5    .text   ascii   5,9A
44   0x0000132a 0x00401f2a 4    5    .text   ascii   5(9A
45   0x0000133b 0x00401f3b 4    5    .text   ascii   q|\b;
46   0x0000134d 0x00401f4d 4    5    .text   ascii   =(9A
47   0x00001359 0x00401f59 4    5    .text   ascii   \rxKB
48   0x00001376 0x00401f76 4    5    .text   ascii   \rtLB
49   0x0000137d 0x00401f7d 4    5    .text   ascii   5,9A
50   0x00001383 0x00401f83 4    5    .text   ascii   5(9A
51   0x0000138e 0x00401f8e 4    5    .text   ascii   \rtLB
52   0x00001399 0x00401f99 4    5    .text   ascii   \rtLB
53   0x00001456 0x00402056 4    5    .text   ascii   =`KB
54   0x0000147d 0x0040207d 4    5    .text   ascii   =\LB
55   0x000014ac 0x004020ac 4    5    .text   ascii   \rxKB
56   0x000014d0 0x004020d0 4    5    .text   ascii   5,9A
57   0x000014d6 0x004020d6 4    5    .text   ascii   5(9A
58   0x00001567 0x00402167 4    5    .text   ascii   WSVh
59   0x00001599 0x00402199 4    5    .text   ascii   =-UB
60   0x000015a2 0x004021a2 4    5    .text   ascii   =.UB
61   0x00001620 0x00402220 4    5    .text   ascii   \rtLB
62   0x0000164e 0x0040224e 6    7    .text   ascii   _^][YY
63   0x00001657 0x00402257 8    9    .text   ascii   t$\f;5XLB
64   0x0000166d 0x0040226d 4    5    .text   ascii   5TLB
65   0x00001678 0x00402278 4    5    .text   ascii   5TLB
66   0x0000167d 0x0040227d 5    6    .text   ascii   )5XLB
67   0x0000169a 0x0040229a 6    7    .text   ascii   c|\t@Ph
68   0x000016a5 0x004022a5 4    5    .text   ascii   \a@Ph
69   0x000016d4 0x004022d4 6    7    .text   ascii   c|\t@Ph
70   0x000016df 0x004022df 4    5    .text   ascii   \a@Ph
71   0x00001773 0x00402373 5    7    .text   utf8    X+Ǎt> blocks=Basic Latin,Latin Extended-B
72   0x00001781 0x00402381 4    7    .text   utf8    땍F\fP blocks=Hangul Syllables,Basic Latin
73   0x00001830 0x00402430 4    5    .text   ascii   9E\bt
74   0x00001837 0x00402437 5    7    .text   utf8    X+Ǎt> blocks=Basic Latin,Latin Extended-B
75   0x000018e0 0x004024e0 4    5    .text   ascii   ~\b_^
76   0x00001929 0x00402529 4    5    .text   ascii   ~\b_^
77   0x00001934 0x00402534 7    8    .text   ascii   ;A\bv\v+A
78   0x00001a4c 0x0040264c 4    5    .text   ascii   =$UB
79   0x00001a58 0x00402658 5    6    .text   ascii   ;E$|\r
80   0x00001a5e 0x0040265e 4    5    .text   ascii   EX@P
81   0x00001a76 0x00402676 4    5    .text   ascii   \rHKA
82   0x00001ad4 0x004026d4 4    5    .text   ascii   ;Ep~
83   0x00001af9 0x004026f9 4    5    .text   ascii   ;Ep~
