[Strings]
nth   paddr      vaddr      len  size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 21   22           ascii   !Require Windows\r\n$PE
1     0x00000158 0x00000158 5    6            ascii   .text
2     0x0000017f 0x0000017f 7    8            ascii   `.rdata
3     0x000001a7 0x000001a7 6    7            ascii   @.data
4     0x000001d0 0x000001d0 5    6            ascii   .rsrc
5     0x00000211 0x00401011 4    5    .text   ascii   \b+u\f
6     0x00000237 0x00401037 6    7    .text   ascii   VWt"f9
7     0x00000292 0x00401092 4    5    .text   ascii   h uA
8     0x000002bf 0x004010bf 4    6    .text   utf8    3ۀ=x blocks=Basic Latin,Arabic
9     0x00000318 0x00401118 4    5    .text   ascii   YYt;
10    0x0000031d 0x0040111d 13   14   .text   ascii   L$\fItaIt4IuQf
11    0x0000033c 0x0040113c 4    5    .text   ascii   9v[f
12    0x00000348 0x00401148 4    5    .text   ascii   zvOf
13    0x00000354 0x00401154 4    5    .text   ascii   ZvC3
14    0x0000036c 0x0040116c 5    6    .text   ascii   9w\v@@
15    0x0000037c 0x0040117c 4    6    .text   utf8    8:u׃ blocks=Basic Latin,Hebrew
16    0x000003a2 0x004011a2 4    5    .text   ascii   F\b;F
17    0x000003b5 0x004011b5 4    5    .text   ascii   T$\bf
18    0x000003dc 0x004011dc 4    5    .text   ascii   h0uA
19    0x000003e8 0x004011e8 5    6    .text   ascii   YYt.P
20    0x0000040f 0x0040120f 4    5    .text   ascii   t\tj\
21    0x00000434 0x00401234 5    6    .text   ascii   j<^V3
22    0x0000051f 0x0040131f 4    5    .text   ascii   YY_^
23    0x00000552 0x00401352 6    7    .text   ascii   YYhduA
24    0x00000559 0x00401359 4    5    .text   ascii   h\uA
25    0x00000565 0x00401365 4    5    .text   ascii   hXuA
26    0x0000058c 0x0040138c 4    5    .text   ascii   \fj:P
27    0x000005cb 0x004013cb 6    7    .text   ascii   EThPuA
28    0x000006be 0x004014be 4    5    .text   ascii   SWW3
29    0x000006d2 0x004014d2 4    5    .text   ascii   E|tc
30    0x000006e2 0x004014e2 4    5    .text   ascii   tUWj
31    0x000006f4 0x004014f4 4    5    .text   ascii   tCj\b
32    0x000006f9 0x004014f9 5    6    .text   ascii   EXPj\a
33    0x0000072f 0x0040152f 4    5    .text   ascii   EhPV
34    0x00000790 0x00401590 4    5    .text   ascii   t$\b3
35    0x00000797 0x00401597 4    5    .text   ascii   >:u6
36    0x000007a4 0x004015a4 4    5    .text   ascii   0r*f
37    0x000007aa 0x004015aa 4    5    .text   ascii   9w$Q
38    0x000007c4 0x004015c4 5    6    .text   ascii    w\nFF
39    0x000007f0 0x004015f0 4    5    .text   ascii   pSV3
40    0x0000081c 0x0040161c 4    5    .text   ascii   6YSh
41    0x00000839 0x00401639 5    6    .text   ascii   Sh\fvA
42    0x00000907 0x00401707 4    5    .text   ascii   uGSh
43    0x0000091a 0x0040171a 4    5    .text   ascii   u4Sh
44    0x000009a0 0x004017a0 8    9    .text   ascii   YYt h|uA
45    0x00000a1d 0x0040181d 4    5    .text   ascii   FFf9
46    0x00000a36 0x00401836 5    6    .text   ascii   PhPuA
47    0x00000b67 0x00401967 6    7    .text   ascii   YYuECC
48    0x00000b86 0x00401986 5    6    .text   ascii   v\ff=A
49    0x00000b8c 0x0040198c 5    6    .text   ascii   r^f=Z
50    0x00000c49 0x00401a49 5    6    .text   ascii   9D$\bt
51    0x00000c50 0x00401a50 5    6    .text   ascii   t$\bPh
52    0x00000d42 0x00401b42 4    5    .text   ascii   w6r\b
53    0x00000d49 0x00401b49 7    8    .text   ascii   ;E\fs,j*
54    0x00000d7b 0x00401b7b 4    5    .text   ascii   E\fPj
55    0x00000dad 0x00401bad 4    5    .text   ascii   t$\bW
56    0x00000dfa 0x00401bfa 4    5    .text   ascii   u\bu\a
57    0x00000e06 0x00401c06 4    5    .text   ascii   }\fiu
58    0x00000e4d 0x00401c4d 6    8    .text   utf8    WQ3Ƀ=\f blocks=Basic Latin,Latin Extended-B
59    0x00000f53 0x00401d53 5    6    .text   ascii   PWVh(
60    0x00000f6f 0x00401d6f 4    7    .text   utf8    ;ǣȶA blocks=Basic Latin,Latin Extended-B
61    0x00000fe6 0x00401de6 5    6    .text   ascii   }\bu^;
62    0x00000fef 0x00401def 4    5    .text   ascii   M\bQP
63    0x00000ffb 0x00401dfb 6    7    .text   ascii   t\t9}\bu
64    0x00001015 0x00401e15 5    6    .text   ascii   u\bj!W
65    0x0000103a 0x00401e3a 5    6    .text   ascii   u\bj"j
66    0x0000106d 0x00401e6d 4    5    .text   ascii   \bjkP
67    0x000010a0 0x00401ea0 4    6    .text   utf8    @ËD$ blocks=Basic Latin,Latin-1 Supplement
68    0x000010b7 0x00401eb7 5    6    .text   ascii   A\bu\tQ
69    0x00001107 0x00401f07 4    5    .text   ascii   YYt\f
70    0x0000116d 0x00401f6d 4    5    .text   ascii   Wt\b3
71    0x000011a1 0x00401fa1 5    6    .text   ascii   SSSSV
72    0x00001363 0x00402163 4    5    .text   ascii   LSW3
73    0x0000139b 0x0040219b 6    9    .text   utf8    }Ɖ}̋\bP blocks=Basic Latin,Latin Extended-B,Combining Diacritical Marks
